Time,Gill Electricity (kWh)
Fri Mar 06 2020 03:45:00 GMT-0800 (Pacific Standard Time),27
Fri Mar 06 2020 03:30:00 GMT-0800 (Pacific Standard Time),25
Fri Mar 06 2020 03:15:00 GMT-0800 (Pacific Standard Time),25
Fri Mar 06 2020 03:00:00 GMT-0800 (Pacific Standard Time),22
Fri Mar 06 2020 02:45:00 GMT-0800 (Pacific Standard Time),21
Fri Mar 06 2020 02:30:00 GMT-0800 (Pacific Standard Time),21
Fri Mar 06 2020 02:15:00 GMT-0800 (Pacific Standard Time),21
Fri Mar 06 2020 02:00:00 GMT-0800 (Pacific Standard Time),21
Fri Mar 06 2020 01:45:00 GMT-0800 (Pacific Standard Time),21
Fri Mar 06 2020 01:30:00 GMT-0800 (Pacific Standard Time),21
Fri Mar 06 2020 01:15:00 GMT-0800 (Pacific Standard Time),23
Fri Mar 06 2020 01:00:00 GMT-0800 (Pacific Standard Time),23
Fri Mar 06 2020 00:45:00 GMT-0800 (Pacific Standard Time),23
Fri Mar 06 2020 00:30:00 GMT-0800 (Pacific Standard Time),24
Fri Mar 06 2020 00:15:00 GMT-0800 (Pacific Standard Time),23
Fri Mar 06 2020 00:00:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 23:45:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 23:30:00 GMT-0800 (Pacific Standard Time),26
Thu Mar 05 2020 23:15:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 23:00:00 GMT-0800 (Pacific Standard Time),26
Thu Mar 05 2020 22:45:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 22:30:00 GMT-0800 (Pacific Standard Time),27
Thu Mar 05 2020 22:15:00 GMT-0800 (Pacific Standard Time),26
Thu Mar 05 2020 22:00:00 GMT-0800 (Pacific Standard Time),29
Thu Mar 05 2020 21:45:00 GMT-0800 (Pacific Standard Time),29
Thu Mar 05 2020 21:30:00 GMT-0800 (Pacific Standard Time),30
Thu Mar 05 2020 21:15:00 GMT-0800 (Pacific Standard Time),34
Thu Mar 05 2020 21:00:00 GMT-0800 (Pacific Standard Time),37
Thu Mar 05 2020 20:45:00 GMT-0800 (Pacific Standard Time),40
Thu Mar 05 2020 20:30:00 GMT-0800 (Pacific Standard Time),48
Thu Mar 05 2020 20:15:00 GMT-0800 (Pacific Standard Time),50
Thu Mar 05 2020 20:00:00 GMT-0800 (Pacific Standard Time),50
Thu Mar 05 2020 19:45:00 GMT-0800 (Pacific Standard Time),53
Thu Mar 05 2020 19:30:00 GMT-0800 (Pacific Standard Time),53
Thu Mar 05 2020 19:15:00 GMT-0800 (Pacific Standard Time),54
Thu Mar 05 2020 19:00:00 GMT-0800 (Pacific Standard Time),55
Thu Mar 05 2020 18:45:00 GMT-0800 (Pacific Standard Time),54
Thu Mar 05 2020 18:30:00 GMT-0800 (Pacific Standard Time),55
Thu Mar 05 2020 18:15:00 GMT-0800 (Pacific Standard Time),53
Thu Mar 05 2020 18:00:00 GMT-0800 (Pacific Standard Time),55
Thu Mar 05 2020 17:45:00 GMT-0800 (Pacific Standard Time),56
Thu Mar 05 2020 17:30:00 GMT-0800 (Pacific Standard Time),56
Thu Mar 05 2020 17:15:00 GMT-0800 (Pacific Standard Time),58
Thu Mar 05 2020 17:00:00 GMT-0800 (Pacific Standard Time),61
Thu Mar 05 2020 16:45:00 GMT-0800 (Pacific Standard Time),58
Thu Mar 05 2020 16:30:00 GMT-0800 (Pacific Standard Time),57
Thu Mar 05 2020 16:15:00 GMT-0800 (Pacific Standard Time),56
Thu Mar 05 2020 16:00:00 GMT-0800 (Pacific Standard Time),56
Thu Mar 05 2020 15:45:00 GMT-0800 (Pacific Standard Time),54
Thu Mar 05 2020 15:30:00 GMT-0800 (Pacific Standard Time),51
Thu Mar 05 2020 15:15:00 GMT-0800 (Pacific Standard Time),51
Thu Mar 05 2020 15:00:00 GMT-0800 (Pacific Standard Time),52
Thu Mar 05 2020 14:45:00 GMT-0800 (Pacific Standard Time),51
Thu Mar 05 2020 14:30:00 GMT-0800 (Pacific Standard Time),50
Thu Mar 05 2020 14:15:00 GMT-0800 (Pacific Standard Time),49
Thu Mar 05 2020 14:00:00 GMT-0800 (Pacific Standard Time),48
Thu Mar 05 2020 13:45:00 GMT-0800 (Pacific Standard Time),48
Thu Mar 05 2020 13:30:00 GMT-0800 (Pacific Standard Time),46
Thu Mar 05 2020 13:15:00 GMT-0800 (Pacific Standard Time),42
Thu Mar 05 2020 13:00:00 GMT-0800 (Pacific Standard Time),41
Thu Mar 05 2020 12:45:00 GMT-0800 (Pacific Standard Time),38
Thu Mar 05 2020 12:30:00 GMT-0800 (Pacific Standard Time),40
Thu Mar 05 2020 12:15:00 GMT-0800 (Pacific Standard Time),42
Thu Mar 05 2020 12:00:00 GMT-0800 (Pacific Standard Time),42
Thu Mar 05 2020 11:45:00 GMT-0800 (Pacific Standard Time),42
Thu Mar 05 2020 11:30:00 GMT-0800 (Pacific Standard Time),37
Thu Mar 05 2020 11:15:00 GMT-0800 (Pacific Standard Time),34
Thu Mar 05 2020 11:00:00 GMT-0800 (Pacific Standard Time),34
Thu Mar 05 2020 10:45:00 GMT-0800 (Pacific Standard Time),34
Thu Mar 05 2020 10:30:00 GMT-0800 (Pacific Standard Time),34
Thu Mar 05 2020 10:15:00 GMT-0800 (Pacific Standard Time),35
Thu Mar 05 2020 10:00:00 GMT-0800 (Pacific Standard Time),34
Thu Mar 05 2020 09:45:00 GMT-0800 (Pacific Standard Time),33
Thu Mar 05 2020 09:30:00 GMT-0800 (Pacific Standard Time),33
Thu Mar 05 2020 09:15:00 GMT-0800 (Pacific Standard Time),32
Thu Mar 05 2020 09:00:00 GMT-0800 (Pacific Standard Time),33
Thu Mar 05 2020 08:45:00 GMT-0800 (Pacific Standard Time),32
Thu Mar 05 2020 08:30:00 GMT-0800 (Pacific Standard Time),30
Thu Mar 05 2020 08:15:00 GMT-0800 (Pacific Standard Time),29
Thu Mar 05 2020 08:00:00 GMT-0800 (Pacific Standard Time),28
Thu Mar 05 2020 07:45:00 GMT-0800 (Pacific Standard Time),27
Thu Mar 05 2020 07:30:00 GMT-0800 (Pacific Standard Time),26
Thu Mar 05 2020 07:15:00 GMT-0800 (Pacific Standard Time),27
Thu Mar 05 2020 07:00:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 06:45:00 GMT-0800 (Pacific Standard Time),26
Thu Mar 05 2020 06:30:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 06:15:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 06:00:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 05:45:00 GMT-0800 (Pacific Standard Time),24
Thu Mar 05 2020 05:30:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 05:15:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 05:00:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 04:45:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 04:30:00 GMT-0800 (Pacific Standard Time),24
Thu Mar 05 2020 04:15:00 GMT-0800 (Pacific Standard Time),26
Thu Mar 05 2020 04:00:00 GMT-0800 (Pacific Standard Time),24
Thu Mar 05 2020 03:45:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 03:30:00 GMT-0800 (Pacific Standard Time),25
Thu Mar 05 2020 03:15:00 GMT-0800 (Pacific Standard Time),24
Thu Mar 05 2020 03:00:00 GMT-0800 (Pacific Standard Time),21
Thu Mar 05 2020 02:45:00 GMT-0800 (Pacific Standard Time),19
Thu Mar 05 2020 02:30:00 GMT-0800 (Pacific Standard Time),20
Thu Mar 05 2020 02:15:00 GMT-0800 (Pacific Standard Time),20
Thu Mar 05 2020 02:00:00 GMT-0800 (Pacific Standard Time),21
Thu Mar 05 2020 01:45:00 GMT-0800 (Pacific Standard Time),22
Thu Mar 05 2020 01:30:00 GMT-0800 (Pacific Standard Time),20
Thu Mar 05 2020 01:15:00 GMT-0800 (Pacific Standard Time),22
Thu Mar 05 2020 01:00:00 GMT-0800 (Pacific Standard Time),20
Thu Mar 05 2020 00:45:00 GMT-0800 (Pacific Standard Time),21
Thu Mar 05 2020 00:30:00 GMT-0800 (Pacific Standard Time),21
Thu Mar 05 2020 00:15:00 GMT-0800 (Pacific Standard Time),21
Thu Mar 05 2020 00:00:00 GMT-0800 (Pacific Standard Time),22
Wed Mar 04 2020 23:45:00 GMT-0800 (Pacific Standard Time),23
Wed Mar 04 2020 23:30:00 GMT-0800 (Pacific Standard Time),22
Wed Mar 04 2020 23:15:00 GMT-0800 (Pacific Standard Time),23
Wed Mar 04 2020 23:00:00 GMT-0800 (Pacific Standard Time),22
Wed Mar 04 2020 22:45:00 GMT-0800 (Pacific Standard Time),23
Wed Mar 04 2020 22:30:00 GMT-0800 (Pacific Standard Time),22
Wed Mar 04 2020 22:15:00 GMT-0800 (Pacific Standard Time),22
Wed Mar 04 2020 22:00:00 GMT-0800 (Pacific Standard Time),24
Wed Mar 04 2020 21:45:00 GMT-0800 (Pacific Standard Time),24
Wed Mar 04 2020 21:30:00 GMT-0800 (Pacific Standard Time),24
Wed Mar 04 2020 21:15:00 GMT-0800 (Pacific Standard Time),25
Wed Mar 04 2020 21:00:00 GMT-0800 (Pacific Standard Time),24
Wed Mar 04 2020 20:45:00 GMT-0800 (Pacific Standard Time),25
Wed Mar 04 2020 20:30:00 GMT-0800 (Pacific Standard Time),25
Wed Mar 04 2020 20:15:00 GMT-0800 (Pacific Standard Time),25
Wed Mar 04 2020 20:00:00 GMT-0800 (Pacific Standard Time),26
Wed Mar 04 2020 19:45:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 19:30:00 GMT-0800 (Pacific Standard Time),25
Wed Mar 04 2020 19:15:00 GMT-0800 (Pacific Standard Time),26
Wed Mar 04 2020 19:00:00 GMT-0800 (Pacific Standard Time),28
Wed Mar 04 2020 18:45:00 GMT-0800 (Pacific Standard Time),26
Wed Mar 04 2020 18:30:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 18:15:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 18:00:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 17:45:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 17:30:00 GMT-0800 (Pacific Standard Time),30
Wed Mar 04 2020 17:15:00 GMT-0800 (Pacific Standard Time),30
Wed Mar 04 2020 17:00:00 GMT-0800 (Pacific Standard Time),32
Wed Mar 04 2020 16:45:00 GMT-0800 (Pacific Standard Time),33
Wed Mar 04 2020 16:30:00 GMT-0800 (Pacific Standard Time),32
Wed Mar 04 2020 16:15:00 GMT-0800 (Pacific Standard Time),33
Wed Mar 04 2020 16:00:00 GMT-0800 (Pacific Standard Time),32
Wed Mar 04 2020 15:45:00 GMT-0800 (Pacific Standard Time),33
Wed Mar 04 2020 15:30:00 GMT-0800 (Pacific Standard Time),36
Wed Mar 04 2020 15:15:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 15:00:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 14:45:00 GMT-0800 (Pacific Standard Time),33
Wed Mar 04 2020 14:30:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 14:15:00 GMT-0800 (Pacific Standard Time),34
Wed Mar 04 2020 14:00:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 13:45:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 13:30:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 13:15:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 13:00:00 GMT-0800 (Pacific Standard Time),34
Wed Mar 04 2020 12:45:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 12:30:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 12:15:00 GMT-0800 (Pacific Standard Time),36
Wed Mar 04 2020 12:00:00 GMT-0800 (Pacific Standard Time),36
Wed Mar 04 2020 11:45:00 GMT-0800 (Pacific Standard Time),36
Wed Mar 04 2020 11:30:00 GMT-0800 (Pacific Standard Time),36
Wed Mar 04 2020 11:15:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 11:00:00 GMT-0800 (Pacific Standard Time),36
Wed Mar 04 2020 10:45:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 10:30:00 GMT-0800 (Pacific Standard Time),35
Wed Mar 04 2020 10:15:00 GMT-0800 (Pacific Standard Time),36
Wed Mar 04 2020 10:00:00 GMT-0800 (Pacific Standard Time),36
Wed Mar 04 2020 09:45:00 GMT-0800 (Pacific Standard Time),37
Wed Mar 04 2020 09:30:00 GMT-0800 (Pacific Standard Time),34
Wed Mar 04 2020 09:15:00 GMT-0800 (Pacific Standard Time),34
Wed Mar 04 2020 09:00:00 GMT-0800 (Pacific Standard Time),32
Wed Mar 04 2020 08:45:00 GMT-0800 (Pacific Standard Time),33
Wed Mar 04 2020 08:30:00 GMT-0800 (Pacific Standard Time),32
Wed Mar 04 2020 08:15:00 GMT-0800 (Pacific Standard Time),30
Wed Mar 04 2020 08:00:00 GMT-0800 (Pacific Standard Time),30
Wed Mar 04 2020 07:45:00 GMT-0800 (Pacific Standard Time),29
Wed Mar 04 2020 07:30:00 GMT-0800 (Pacific Standard Time),28
Wed Mar 04 2020 07:15:00 GMT-0800 (Pacific Standard Time),29
Wed Mar 04 2020 07:00:00 GMT-0800 (Pacific Standard Time),28
Wed Mar 04 2020 06:45:00 GMT-0800 (Pacific Standard Time),28
Wed Mar 04 2020 06:30:00 GMT-0800 (Pacific Standard Time),26
Wed Mar 04 2020 06:15:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 06:00:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 05:45:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 05:30:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 05:15:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 05:00:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 04:45:00 GMT-0800 (Pacific Standard Time),26
Wed Mar 04 2020 04:30:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 04:15:00 GMT-0800 (Pacific Standard Time),27
Wed Mar 04 2020 04:00:00 GMT-0800 (Pacific Standard Time),26
Wed Mar 04 2020 03:45:00 GMT-0800 (Pacific Standard Time),26
Wed Mar 04 2020 03:30:00 GMT-0800 (Pacific Standard Time),24
Wed Mar 04 2020 03:15:00 GMT-0800 (Pacific Standard Time),24
Wed Mar 04 2020 03:00:00 GMT-0800 (Pacific Standard Time),21
Wed Mar 04 2020 02:45:00 GMT-0800 (Pacific Standard Time),19
Wed Mar 04 2020 02:30:00 GMT-0800 (Pacific Standard Time),20
Wed Mar 04 2020 02:15:00 GMT-0800 (Pacific Standard Time),20
Wed Mar 04 2020 02:00:00 GMT-0800 (Pacific Standard Time),20
Wed Mar 04 2020 01:45:00 GMT-0800 (Pacific Standard Time),19
Wed Mar 04 2020 01:30:00 GMT-0800 (Pacific Standard Time),21
Wed Mar 04 2020 01:15:00 GMT-0800 (Pacific Standard Time),20
Wed Mar 04 2020 01:00:00 GMT-0800 (Pacific Standard Time),19
Wed Mar 04 2020 00:45:00 GMT-0800 (Pacific Standard Time),20
Wed Mar 04 2020 00:30:00 GMT-0800 (Pacific Standard Time),22
Wed Mar 04 2020 00:15:00 GMT-0800 (Pacific Standard Time),19
Wed Mar 04 2020 00:00:00 GMT-0800 (Pacific Standard Time),22
Tue Mar 03 2020 23:45:00 GMT-0800 (Pacific Standard Time),24
Tue Mar 03 2020 23:30:00 GMT-0800 (Pacific Standard Time),22
Tue Mar 03 2020 23:15:00 GMT-0800 (Pacific Standard Time),21
Tue Mar 03 2020 23:00:00 GMT-0800 (Pacific Standard Time),22
Tue Mar 03 2020 22:45:00 GMT-0800 (Pacific Standard Time),24
Tue Mar 03 2020 22:30:00 GMT-0800 (Pacific Standard Time),25
Tue Mar 03 2020 22:15:00 GMT-0800 (Pacific Standard Time),25
Tue Mar 03 2020 22:00:00 GMT-0800 (Pacific Standard Time),27
Tue Mar 03 2020 21:45:00 GMT-0800 (Pacific Standard Time),28
Tue Mar 03 2020 21:30:00 GMT-0800 (Pacific Standard Time),27
Tue Mar 03 2020 21:15:00 GMT-0800 (Pacific Standard Time),26
Tue Mar 03 2020 21:00:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 20:45:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 20:30:00 GMT-0800 (Pacific Standard Time),27
Tue Mar 03 2020 20:15:00 GMT-0800 (Pacific Standard Time),30
Tue Mar 03 2020 20:00:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 19:45:00 GMT-0800 (Pacific Standard Time),28
Tue Mar 03 2020 19:30:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 19:15:00 GMT-0800 (Pacific Standard Time),31
Tue Mar 03 2020 19:00:00 GMT-0800 (Pacific Standard Time),28
Tue Mar 03 2020 18:45:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 18:30:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 18:15:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 18:00:00 GMT-0800 (Pacific Standard Time),30
Tue Mar 03 2020 17:45:00 GMT-0800 (Pacific Standard Time),31
Tue Mar 03 2020 17:30:00 GMT-0800 (Pacific Standard Time),33
Tue Mar 03 2020 17:15:00 GMT-0800 (Pacific Standard Time),34
Tue Mar 03 2020 17:00:00 GMT-0800 (Pacific Standard Time),33
Tue Mar 03 2020 16:45:00 GMT-0800 (Pacific Standard Time),34
Tue Mar 03 2020 16:30:00 GMT-0800 (Pacific Standard Time),33
Tue Mar 03 2020 16:15:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 16:00:00 GMT-0800 (Pacific Standard Time),34
Tue Mar 03 2020 15:45:00 GMT-0800 (Pacific Standard Time),34
Tue Mar 03 2020 15:30:00 GMT-0800 (Pacific Standard Time),38
Tue Mar 03 2020 15:15:00 GMT-0800 (Pacific Standard Time),38
Tue Mar 03 2020 15:00:00 GMT-0800 (Pacific Standard Time),39
Tue Mar 03 2020 14:45:00 GMT-0800 (Pacific Standard Time),37
Tue Mar 03 2020 14:30:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 14:15:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 14:00:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 13:45:00 GMT-0800 (Pacific Standard Time),37
Tue Mar 03 2020 13:30:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 13:15:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 13:00:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 12:45:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 12:30:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 12:15:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 12:00:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 11:45:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 11:30:00 GMT-0800 (Pacific Standard Time),37
Tue Mar 03 2020 11:15:00 GMT-0800 (Pacific Standard Time),37
Tue Mar 03 2020 11:00:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 10:45:00 GMT-0800 (Pacific Standard Time),37
Tue Mar 03 2020 10:30:00 GMT-0800 (Pacific Standard Time),37
Tue Mar 03 2020 10:15:00 GMT-0800 (Pacific Standard Time),37
Tue Mar 03 2020 10:00:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 09:45:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 09:30:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 09:15:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 09:00:00 GMT-0800 (Pacific Standard Time),36
Tue Mar 03 2020 08:45:00 GMT-0800 (Pacific Standard Time),34
Tue Mar 03 2020 08:30:00 GMT-0800 (Pacific Standard Time),35
Tue Mar 03 2020 08:15:00 GMT-0800 (Pacific Standard Time),32
Tue Mar 03 2020 08:00:00 GMT-0800 (Pacific Standard Time),31
Tue Mar 03 2020 07:45:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 07:30:00 GMT-0800 (Pacific Standard Time),29
Tue Mar 03 2020 07:15:00 GMT-0800 (Pacific Standard Time),30
Tue Mar 03 2020 07:00:00 GMT-0800 (Pacific Standard Time),27
Tue Mar 03 2020 06:45:00 GMT-0800 (Pacific Standard Time),28
Tue Mar 03 2020 06:30:00 GMT-0800 (Pacific Standard Time),26
Tue Mar 03 2020 06:15:00 GMT-0800 (Pacific Standard Time),26
Tue Mar 03 2020 06:00:00 GMT-0800 (Pacific Standard Time),26
Tue Mar 03 2020 05:45:00 GMT-0800 (Pacific Standard Time),26
Tue Mar 03 2020 05:30:00 GMT-0800 (Pacific Standard Time),25
Tue Mar 03 2020 05:15:00 GMT-0800 (Pacific Standard Time),26
Tue Mar 03 2020 05:00:00 GMT-0800 (Pacific Standard Time),26
Tue Mar 03 2020 04:45:00 GMT-0800 (Pacific Standard Time),27
Tue Mar 03 2020 04:30:00 GMT-0800 (Pacific Standard Time),27
Tue Mar 03 2020 04:15:00 GMT-0800 (Pacific Standard Time),26
Tue Mar 03 2020 04:00:00 GMT-0800 (Pacific Standard Time),27
Tue Mar 03 2020 03:45:00 GMT-0800 (Pacific Standard Time),28
Tue Mar 03 2020 03:30:00 GMT-0800 (Pacific Standard Time),27
Tue Mar 03 2020 03:15:00 GMT-0800 (Pacific Standard Time),25
Tue Mar 03 2020 03:00:00 GMT-0800 (Pacific Standard Time),22
Tue Mar 03 2020 02:45:00 GMT-0800 (Pacific Standard Time),23
Tue Mar 03 2020 02:30:00 GMT-0800 (Pacific Standard Time),22
Tue Mar 03 2020 02:15:00 GMT-0800 (Pacific Standard Time),21
Tue Mar 03 2020 02:00:00 GMT-0800 (Pacific Standard Time),21
Tue Mar 03 2020 01:45:00 GMT-0800 (Pacific Standard Time),24
Tue Mar 03 2020 01:30:00 GMT-0800 (Pacific Standard Time),23
Tue Mar 03 2020 01:15:00 GMT-0800 (Pacific Standard Time),22
Tue Mar 03 2020 01:00:00 GMT-0800 (Pacific Standard Time),22
Tue Mar 03 2020 00:45:00 GMT-0800 (Pacific Standard Time),24
Tue Mar 03 2020 00:30:00 GMT-0800 (Pacific Standard Time),21
Tue Mar 03 2020 00:15:00 GMT-0800 (Pacific Standard Time),23
Tue Mar 03 2020 00:00:00 GMT-0800 (Pacific Standard Time),25
Mon Mar 02 2020 23:45:00 GMT-0800 (Pacific Standard Time),25
Mon Mar 02 2020 23:30:00 GMT-0800 (Pacific Standard Time),23
Mon Mar 02 2020 23:15:00 GMT-0800 (Pacific Standard Time),23
Mon Mar 02 2020 23:00:00 GMT-0800 (Pacific Standard Time),26
Mon Mar 02 2020 22:45:00 GMT-0800 (Pacific Standard Time),23
Mon Mar 02 2020 22:30:00 GMT-0800 (Pacific Standard Time),24
Mon Mar 02 2020 22:15:00 GMT-0800 (Pacific Standard Time),23
Mon Mar 02 2020 22:00:00 GMT-0800 (Pacific Standard Time),27
Mon Mar 02 2020 21:45:00 GMT-0800 (Pacific Standard Time),25
Mon Mar 02 2020 21:30:00 GMT-0800 (Pacific Standard Time),26
Mon Mar 02 2020 21:15:00 GMT-0800 (Pacific Standard Time),27
Mon Mar 02 2020 21:00:00 GMT-0800 (Pacific Standard Time),26
Mon Mar 02 2020 20:45:00 GMT-0800 (Pacific Standard Time),26
Mon Mar 02 2020 20:30:00 GMT-0800 (Pacific Standard Time),28
Mon Mar 02 2020 20:15:00 GMT-0800 (Pacific Standard Time),27
Mon Mar 02 2020 20:00:00 GMT-0800 (Pacific Standard Time),27
Mon Mar 02 2020 19:45:00 GMT-0800 (Pacific Standard Time),26
Mon Mar 02 2020 19:30:00 GMT-0800 (Pacific Standard Time),27
Mon Mar 02 2020 19:15:00 GMT-0800 (Pacific Standard Time),29
Mon Mar 02 2020 19:00:00 GMT-0800 (Pacific Standard Time),28
Mon Mar 02 2020 18:45:00 GMT-0800 (Pacific Standard Time),29
Mon Mar 02 2020 18:30:00 GMT-0800 (Pacific Standard Time),28
Mon Mar 02 2020 18:15:00 GMT-0800 (Pacific Standard Time),29
Mon Mar 02 2020 18:00:00 GMT-0800 (Pacific Standard Time),33
Mon Mar 02 2020 17:45:00 GMT-0800 (Pacific Standard Time),32
Mon Mar 02 2020 17:30:00 GMT-0800 (Pacific Standard Time),33
Mon Mar 02 2020 17:15:00 GMT-0800 (Pacific Standard Time),34
Mon Mar 02 2020 17:00:00 GMT-0800 (Pacific Standard Time),37
Mon Mar 02 2020 16:45:00 GMT-0800 (Pacific Standard Time),33
Mon Mar 02 2020 16:30:00 GMT-0800 (Pacific Standard Time),34
Mon Mar 02 2020 16:15:00 GMT-0800 (Pacific Standard Time),34
Mon Mar 02 2020 16:00:00 GMT-0800 (Pacific Standard Time),36
Mon Mar 02 2020 15:45:00 GMT-0800 (Pacific Standard Time),36
Mon Mar 02 2020 15:30:00 GMT-0800 (Pacific Standard Time),37
Mon Mar 02 2020 15:15:00 GMT-0800 (Pacific Standard Time),37
Mon Mar 02 2020 15:00:00 GMT-0800 (Pacific Standard Time),36
Mon Mar 02 2020 14:45:00 GMT-0800 (Pacific Standard Time),37
Mon Mar 02 2020 14:30:00 GMT-0800 (Pacific Standard Time),36
Mon Mar 02 2020 14:15:00 GMT-0800 (Pacific Standard Time),39
Mon Mar 02 2020 14:00:00 GMT-0800 (Pacific Standard Time),37
Mon Mar 02 2020 13:45:00 GMT-0800 (Pacific Standard Time),38
Mon Mar 02 2020 13:30:00 GMT-0800 (Pacific Standard Time),38
Mon Mar 02 2020 13:15:00 GMT-0800 (Pacific Standard Time),38
Mon Mar 02 2020 13:00:00 GMT-0800 (Pacific Standard Time),38
Mon Mar 02 2020 12:45:00 GMT-0800 (Pacific Standard Time),38
Mon Mar 02 2020 12:30:00 GMT-0800 (Pacific Standard Time),38
Mon Mar 02 2020 12:15:00 GMT-0800 (Pacific Standard Time),39
Mon Mar 02 2020 12:00:00 GMT-0800 (Pacific Standard Time),39
Mon Mar 02 2020 11:45:00 GMT-0800 (Pacific Standard Time),37
Mon Mar 02 2020 11:30:00 GMT-0800 (Pacific Standard Time),38
Mon Mar 02 2020 11:15:00 GMT-0800 (Pacific Standard Time),36
Mon Mar 02 2020 11:00:00 GMT-0800 (Pacific Standard Time),37
Mon Mar 02 2020 10:45:00 GMT-0800 (Pacific Standard Time),37
Mon Mar 02 2020 10:30:00 GMT-0800 (Pacific Standard Time),35
Mon Mar 02 2020 10:15:00 GMT-0800 (Pacific Standard Time),36
Mon Mar 02 2020 10:00:00 GMT-0800 (Pacific Standard Time),35
Mon Mar 02 2020 09:45:00 GMT-0800 (Pacific Standard Time),35
Mon Mar 02 2020 09:30:00 GMT-0800 (Pacific Standard Time),34
Mon Mar 02 2020 09:15:00 GMT-0800 (Pacific Standard Time),36
Mon Mar 02 2020 09:00:00 GMT-0800 (Pacific Standard Time),32
Mon Mar 02 2020 08:45:00 GMT-0800 (Pacific Standard Time),33
Mon Mar 02 2020 08:30:00 GMT-0800 (Pacific Standard Time),32
Mon Mar 02 2020 08:15:00 GMT-0800 (Pacific Standard Time),33
Mon Mar 02 2020 08:00:00 GMT-0800 (Pacific Standard Time),30
